valid_time,latitude,longitude,t2m,pm2p5_ugm3,pm10_ugm3,no2_ppb,o3_ppb,r
2020-01-01,42.0,1.9499999999999993,277.62744,13.926123,19.444933,8.036928000528443,20.100581455093092,77.19769
2020-01-01,42.0,2.7,282.00977,14.325692,20.27481,8.572708257415638,21.421927234185926,76.22113
2020-01-01,41.25,-9.3,286.29443,9.117975,14.215992,5.591744785268561,31.101355729203885,76.50336
2020-01-01,41.25,-8.55,283.20166,8.668977,12.498201,6.309434327198052,26.246193099446053,77.94574
2020-01-01,41.25,-7.800000000000001,280.3103,9.406215,13.2437525,5.175750715401024,24.828286151697395,82.995544
2020-01-01,41.25,-7.050000000000001,279.1941,10.006463,13.989744,3.843040996153253,25.892333010698966,84.290955
2020-01-01,41.25,-6.300000000000001,278.82202,10.9393,15.231635,3.429295072183038,27.914174477032326,83.387146
2020-01-01,41.25,-5.550000000000001,278.22632,11.656102,16.13619,4.1029497802152815,28.293505788008357,82.69818
2020-01-01,41.25,-4.800000000000001,277.67505,12.766389,17.60798,5.902026385579437,25.59575797529741,81.469666
2020-01-01,41.25,-4.050000000000001,277.1687,12.360953,16.976692,6.732382554579244,24.289661772679246,81.250916
2020-01-01,41.25,-3.3000000000000007,276.69604,11.367216,15.541531,5.952605116668475,25.053093876147486,82.16205
2020-01-01,41.25,-2.5500000000000007,276.66968,11.521596,15.712125,4.660206447213771,25.4390737090891,81.955505
2020-01-01,41.25,-1.8000000000000007,277.00586,12.063999,16.405167,4.1469877558192945,23.97563082693382,79.72601
2020-01-01,41.25,-1.0500000000000007,277.27246,12.946099,17.539402,4.253490502782445,22.21503732218683,77.36029
2020-01-01,41.25,-0.3000000000000007,278.15576,15.882548,21.586548,6.582839159338439,17.815761166390562,75.32904
2020-01-01,41.25,0.4499999999999993,280.46948,17.157837,23.431625,7.59576748705579,15.58138933158611,71.31537
2020-01-01,41.25,1.1999999999999993,283.09473,16.889128,23.381329,7.990042314253053,18.343274022279175,69.22797
2020-01-01,41.25,1.9499999999999993,284.42017,16.905884,24.00146,8.511539792518084,21.681236019795293,72.9848
2020-01-01,41.25,2.7,285.58887,16.881931,24.51867,7.48479181511428,25.22667679502224,76.42816
2020-01-01,40.5,-9.3,286.60278,8.713649,13.342987,4.699061621738486,31.638544886470935,75.74701
2020-01-01,40.5,-8.55,283.6145,8.933711,12.890581,5.367479806320185,26.579865682759845,77.372986
2020-01-01,40.5,-7.800000000000001,280.8579,9.449802,13.396874,4.406687031376875,24.977340338404634,82.15375
2020-01-01,40.5,-7.050000000000001,279.8413,9.243273,12.941452,3.177498895346506,26.809358884586498,82.95941
2020-01-01,40.5,-6.300000000000001,279.0122,10.042733,13.8997965,3.2669327233894934,28.678072024595103,81.91351
2020-01-01,40.5,-5.550000000000001,278.16724,11.45655,15.751546,4.044557412243377,28.060654402061214,81.98627
2020-01-01,40.5,-4.800000000000001,277.95776,13.4825735,18.498547,6.48429302763709,23.75345431658387,80.93158
2020-01-01,40.5,-4.050000000000001,278.17505,14.256301,19.503077,9.235392306008523,19.30298035156443,78.685486
2020-01-01,40.5,-3.3000000000000007,278.188,13.203696,18.008127,8.820323232597522,19.467612283624785,77.92767
2020-01-01,40.5,-2.5500000000000007,277.5879,12.164321,16.555454,5.25595098890835,23.797435008339306,79.58978
2020-01-01,40.5,-1.8000000000000007,276.40332,11.381783,15.34006,3.213086718572944,26.60736969581731,79.870056
2020-01-01,40.5,-1.0500000000000007,275.97607,12.266739,16.470703,3.732666098644047,25.453941838022622,76.9682
2020-01-01,40.5,-0.3000000000000007,278.2351,15.396928,20.749945,6.461703195705287,20.4506643494994,74.28119
2020-01-01,40.5,0.4499999999999993,282.80005,17.283129,23.318613,6.027902608680832,20.859388827616,71.997986
2020-01-01,40.5,1.1999999999999993,285.87036,18.172535,25.277779,4.235184387534634,25.923462600232032,70.74701
2020-01-01,40.5,1.9499999999999993,287.0464,17.889654,25.51663,3.918594044138005,29.985388378703234,72.998474
2020-01-01,40.5,2.7,287.48462,16.932684,24.447441,3.4985879108130162,33.043355455022194,75.546814
2020-01-01,39.75,-9.3,286.5161,8.763045,13.225616,4.350514932214468,31.028504569906897,76.33734
2020-01-01,39.75,-8.55,283.7832,9.405006,13.54557,4.666619753173394,26.211960968874543,77.37836
2020-01-01,39.75,-7.800000000000001,281.83008,9.401891,13.350544,3.4367049946214134,25.82488041047289,80.59125
2020-01-01,39.75,-7.050000000000001,281.60498,9.357937,13.09068,2.8665735817228315,25.840885353208815,80.58002
2020-01-01,39.75,-6.300000000000001,281.32373,10.712387,14.773917,3.373590008310865,24.718581798762155,79.10443
2020-01-01,39.75,-5.550000000000001,280.46094,12.543872,17.156502,3.9683913931389627,23.341488006807747,79.65375
2020-01-01,39.75,-4.800000000000001,279.63184,13.908604,18.92985,5.081308075718796,21.02551448136684,80.288025
2020-01-01,39.75,-4.050000000000001,279.06738,14.873905,20.153728,5.920285607373356,19.386396911857766,78.85492
2020-01-01,39.75,-3.3000000000000007,278.73096,15.201326,20.554466,5.3780247787931765,20.320269789736773,77.671814
2020-01-01,39.75,-2.5500000000000007,278.3235,15.166105,20.504822,5.311396213938988,22.18094134884155,79.47406
2020-01-01,39.75,-1.8000000000000007,277.79932,15.27097,20.567825,6.753768556455873,22.377784767860312,79.28998
2020-01-01,39.75,-1.0500000000000007,279.17285,15.854283,21.219751,6.612326527734693,22.750037904412835,73.66205
2020-01-01,39.75,-0.3000000000000007,283.46436,19.09504,25.735321,8.124233240320244,20.66604813432788,69.7641
2020-01-01,39.75,0.4499999999999993,287.062,20.747784,28.528887,6.217403771763054,24.188282330480792,70.87982
2020-01-01,39.75,1.1999999999999993,287.66284,19.835636,27.369171,3.0932980090985187,30.624920109604478,73.34271
2020-01-01,39.75,1.9499999999999993,287.5027,18.489742,25.241882,2.413619256336669,34.3690228710965,75.84711
2020-01-01,39.75,2.7,287.61206,16.980867,23.020195,2.5571603278706547,36.28279236745966,77.39691
2020-01-01,39.0,-9.3,285.84082,10.8088045,15.948611,7.441707382035238,28.500411537872083,76.822205
2020-01-01,39.0,-8.55,284.0266,10.462234,15.062419,5.92947961781709,25.40438698439376,75.983826
2020-01-01,39.0,-7.800000000000001,283.11792,9.606517,13.790331,3.3300804355421194,25.23731009286014,77.42523
2020-01-01,39.0,-7.050000000000001,282.73315,9.661811,13.800267,3.2932850199427484,23.987607467741594,78.26752
2020-01-01,39.0,-6.300000000000001,282.2444,10.008325,14.199181,3.5110807532558153,22.547140182784734,78.03754
2020-01-01,39.0,-5.550000000000001,281.56494,10.678214,14.994882,3.41450453184336,22.153552878088792,78.50873
2020-01-01,39.0,-4.800000000000001,280.64453,11.78406,16.345589,3.9044286257444845,21.670632205892474,79.20892
2020-01-01,39.0,-4.050000000000001,279.8042,13.086289,17.954668,4.519217563402,21.374737358028938,79.14203
2020-01-01,39.0,-3.3000000000000007,279.25488,14.121163,19.19339,4.40755953228807,22.717006140476784,79.11127
2020-01-01,39.0,-2.5500000000000007,278.8181,14.856923,20.046074,4.200505595063915,24.300435221296524,80.05316
2020-01-01,39.0,-1.8000000000000007,278.80786,16.170311,21.706188,4.648283453709813,23.668564013166048,78.95941
2020-01-01,39.0,-1.0500000000000007,280.4319,17.835745,23.791904,5.7139000985660955,22.230269507477953,74.45746
2020-01-01,39.0,-0.3000000000000007,284.3877,19.453442,26.028133,6.49730776202507,23.916380822361766,71.65326
2020-01-01,39.0,0.4499999999999993,287.2356,19.251406,25.819841,4.370103969706668,30.56492133009739,72.33539
2020-01-01,39.0,1.1999999999999993,287.89648,18.655853,24.877455,2.1460164869000864,36.436614114995066,74.06732
2020-01-01,39.0,1.9499999999999993,288.15625,18.785418,24.894669,1.4942857778693401,39.03941247402596,75.97357
2020-01-01,39.0,2.7,288.28223,18.116829,23.834297,1.3429909457468883,40.24151382591082,76.90277
2020-01-01,38.25,-9.3,287.5957,9.049809,13.4515295,4.036285977449031,32.93693259135744,75.893005
2020-01-01,38.25,-8.55,285.10474,9.730314,13.984262,3.894554591314706,28.00701608302413,73.88617
2020-01-01,38.25,-7.800000000000001,283.21606,9.416258,13.49142,3.0891664940284493,25.77127146376988,75.45892
2020-01-01,38.25,-7.050000000000001,282.3169,9.036231,12.941748,3.17395766344827,24.237845034631977,77.85687
2020-01-01,38.25,-6.300000000000001,281.7373,9.540571,13.614958,3.5911774052388927,22.419152739481603,78.17328
2020-01-01,38.25,-5.550000000000001,281.44873,10.6963005,15.150828,4.172225541211559,20.68164121357755,78.42084
2020-01-01,38.25,-4.800000000000001,281.12744,12.500734,17.489428,4.81603206112942,18.73714459037099,78.75824
2020-01-01,38.25,-4.050000000000001,280.36816,13.543257,18.690472,4.918858790705712,19.14620010478755,77.90765
2020-01-01,38.25,-3.3000000000000007,279.10034,13.157266,17.891249,4.268253915906862,22.382466586964494,77.552185
2020-01-01,38.25,-2.5500000000000007,278.281,13.344163,17.898617,3.638895533675875,24.105590634546502,78.64447
2020-01-01,38.25,-1.8000000000000007,279.38965,15.856038,21.162964,4.715725136535574,21.73803660850778,78.53656
2020-01-01,38.25,-1.0500000000000007,282.22217,18.514711,24.699223,7.3689019177009545,19.399985105750204,76.4682
2020-01-01,38.25,-0.3000000000000007,285.87817,18.687672,24.891676,6.046938519464364,25.089204084141493,74.93744
2020-01-01,38.25,0.4499999999999993,287.95044,18.778835,25.19803,3.184204220003809,33.33488039525789,74.25922
2020-01-01,38.25,1.1999999999999993,288.261,19.808167,26.54513,2.1076067898523294,38.04434049599371,74.330505
2020-01-01,38.25,1.9499999999999993,288.29102,20.430462,27.266144,1.7635732250482017,40.45116783222927,75.12787
2020-01-01,38.25,2.7,288.29883,20.258419,27.052242,1.6112700001735354,41.943274285090325,74.68988
2020-01-01,37.5,-9.3,288.14575,9.249366,13.627741,4.324088428345024,35.61516437897909,75.03412
2020-01-01,37.5,-8.55,285.63647,10.839173,15.469922,6.249932547321404,29.10058720621579,72.66742
2020-01-01,37.5,-7.800000000000001,284.12354,10.110352,14.40404,4.989001883871639,25.963173542315655,72.92328
2020-01-01,37.5,-7.050000000000001,284.09082,10.148373,14.507293,4.744523223692206,23.150680666624453,73.12982
2020-01-01,37.5,-6.300000000000001,283.59912,11.061182,15.745716,5.692567272985842,19.058140526548936,71.95111
2020-01-01,37.5,-5.550000000000001,282.4983,11.998193,16.94206,5.922860247871451,16.823993478306377,74.76996
2020-01-01,37.5,-4.800000000000001,281.5083,12.726268,17.833742,6.250251184136352,17.1177550007309,79.36615
2020-01-01,37.5,-4.050000000000001,280.5625,12.247732,16.96187,6.013206059538635,20.053216912490207,79.02484
2020-01-01,37.5,-3.3000000000000007,279.51074,11.553272,15.69332,4.766409799687967,24.197391586291225,76.8764
2020-01-01,37.5,-2.5500000000000007,279.8396,12.373836,16.5182,3.830154690082806,25.958664129380573,77.40814
2020-01-01,37.5,-1.8000000000000007,282.87305,15.0577965,20.024948,4.565776706687592,23.732661661970063,77.52484
2020-01-01,37.5,-1.0500000000000007,286.60718,17.231707,22.89659,5.607726829752379,24.496259068563063,75.5141
2020-01-01,37.5,-0.3000000000000007,288.0935,17.582182,23.407043,4.580418884446427,30.826794101079003,74.25922
2020-01-01,37.5,0.4499999999999993,288.27124,17.806475,23.694035,3.432957468654841,36.83373227999219,73.81537
2020-01-01,37.5,1.1999999999999993,288.42407,19.137302,25.568213,3.135592460041017,39.94337310629681,72.64398
2020-01-01,37.5,1.9499999999999993,288.58618,20.812515,27.940762,3.2145926346348137,41.44588062124316,71.50726
2020-01-01,37.5,2.7,288.6521,25.427958,34.352955,4.853981237654595,42.07617867784335,71.04486
2020-01-01,36.75,-9.3,289.33105,8.329782,12.365902,2.3493135513094043,39.92721057971657,75.418884
2020-01-01,36.75,-8.55,289.0869,8.272419,11.974922,3.341754228351953,37.503014787148814,73.91156
2020-01-01,36.75,-7.800000000000001,289.09302,7.868888,11.429222,3.1018343499248937,35.981357885497594,73.97113
2020-01-01,36.75,-7.050000000000001,288.8247,8.4967165,12.363131,4.5460433369651705,30.455727207515974,73.3266
2020-01-01,36.75,-6.300000000000001,286.50342,10.067716,14.458611,7.395118917461596,23.66462289366138,71.65033
2020-01-01,36.75,-5.550000000000001,283.90088,10.883628,15.432541,7.986994381786346,21.38729358877047,74.41693
2020-01-01,36.75,-4.800000000000001,283.42358,10.64587,14.954906,7.273484063482091,22.861464169456074,78.51654
2020-01-01,36.75,-4.050000000000001,284.00635,9.805759,13.579317,5.732819409336868,27.248055563180205,77.85492
2020-01-01,36.75,-3.3000000000000007,284.28442,9.675908,13.076609,4.319343793435468,30.889735033656965,75.98773
2020-01-01,36.75,-2.5500000000000007,285.21997,11.336233,14.909162,4.639413141677037,30.78998847837507,75.961365
2020-01-01,36.75,-1.8000000000000007,287.1548,13.132269,17.094902,5.402790189214606,30.385356154109022,75.40619
2020-01-01,36.75,-1.0500000000000007,288.20557,13.604009,18.17921,5.677450567745149,33.33390558468717,73.65375
2020-01-01,36.75,-0.3000000000000007,288.1963,13.721529,18.770205,6.1581161350352245,35.92604199108405,72.64984
2020-01-01,36.75,0.4499999999999993,287.84204,14.450969,19.614233,6.499950640930871,36.01094562514656,72.22992
2020-01-01,36.75,1.1999999999999993,287.65332,17.191355,22.972689,6.6192262366354155,36.290313247759364,69.75775
2020-01-01,36.75,1.9499999999999993,287.33887,25.336704,33.78464,9.055993717718057,36.078535559712655,66.79974
2020-01-01,36.75,2.7,286.77563,49.509373,67.24628,18.760197228651172,33.10631410710453,67.81195
2020-01-01,36.0,-9.3,289.74756,8.388298,12.756779,1.3855075564334594,42.74578204720337,75.64789
2020-01-01,36.0,-8.55,289.95923,8.300393,12.592373,1.9213929256788984,42.003021714429266,75.302185
2020-01-01,36.0,-7.800000000000001,290.01782,8.205479,12.462387,3.000638558421974,40.29874867963237,75.98724
2020-01-01,36.0,-7.050000000000001,289.98462,8.413227,12.721614,3.4938069972511236,38.210029279682274,75.47601
2020-01-01,36.0,-6.300000000000001,289.13574,10.239162,14.946334,4.942064196751829,34.013079473976966,74.75189
2020-01-01,36.0,-5.550000000000001,288.09766,13.090428,18.62016,7.097544798575524,29.38518632413023,76.33197
2020-01-01,36.0,-4.800000000000001,288.60693,11.193485,15.885668,6.616879037824248,29.492082250455596,75.59125
2020-01-01,36.0,-4.050000000000001,289.28003,8.883717,12.566833,5.5301249140698605,31.252638221169917,72.006775
2020-01-01,36.0,-3.3000000000000007,289.14844,9.123873,12.729288,5.567104376495557,31.592972541348633,70.92474
2020-01-01,36.0,-2.5500000000000007,289.0122,9.790601,13.580639,5.568187498537757,32.76137472855312,71.33441
2020-01-01,36.0,-1.8000000000000007,288.80762,10.797244,15.066142,5.700478406088138,35.24843599140222,71.2475
2020-01-01,36.0,-1.0500000000000007,287.88135,14.79015,20.738043,8.6940918612831,35.38560402067795,70.483826
2020-01-01,36.0,-0.3000000000000007,286.8767,19.122175,26.725128,10.943416502922371,33.52412841525779,68.6889
2020-01-01,36.0,0.4499999999999993,284.7566,20.869808,28.985813,10.327221428697246,29.69317018235961,68.68988
2020-01-01,36.0,1.1999999999999993,282.23535,23.476421,32.40911,10.618071622537698,25.789704362482297,69.73773
2020-01-01,36.0,1.9499999999999993,280.79395,33.438126,45.945812,14.600580682084164,22.98763671368939,69.38861
2020-01-01,36.0,2.7,280.06665,46.62544,64.17946,18.969259597862955,21.631381179332294,70.728455
2020-02-01,43.5,-9.3,285.99048,11.753577,20.770773,4.3455313707516945,36.15650262248742,82.54295
2020-02-01,43.5,-8.55,285.35376,10.268177,17.268587,4.241275254879979,33.97376513501312,81.974594
2020-02-01,43.5,-7.800000000000001,284.98267,9.42519,15.039224,3.521551425994998,33.73883412999289,79.56932
2020-02-01,43.5,-7.050000000000001,284.25928,15.159049,22.54765,5.879131276115711,32.15867346755088,75.692856
2020-02-01,43.5,-6.300000000000001,283.70264,20.501516,29.713018,8.27816805763858,30.391788532421433,72.67821
2020-02-01,43.5,-5.550000000000001,283.615,18.269514,26.270695,7.377068413089596,30.717748251337326,71.943344
2020-02-01,43.5,-4.800000000000001,283.75635,16.161171,23.489594,5.438671064741021,31.50105563167531,72.62987
2020-02-01,43.5,-4.050000000000001,284.11377,13.784145,20.096155,4.636239237549405,31.254405443268947,72.47899
2020-02-01,43.5,-3.3000000000000007,284.67773,10.865424,15.868576,5.058743877110131,29.815804700636487,71.90233
2020-02-01,43.5,-2.5500000000000007,284.82104,9.80803,14.406869,5.45847832024518,28.71036843800609,72.95018
2020-02-01,43.5,-1.8000000000000007,284.313,12.424795,18.0645,4.917815812669146,29.25892454272599,74.451645
2020-02-01,43.5,-1.0500000000000007,283.26855,16.43307,23.62712,4.8493983425175635,29.868338517298273,75.01219
2020-02-01,43.5,-0.3000000000000007,282.3557,14.970109,21.53291,5.173033025359323,28.72189923120231,74.86473
2020-02-01,43.5,0.4499999999999993,282.35522,13.563597,19.592787,5.535425415674068,25.934312871504574,74.0161
2020-02-01,43.5,1.1999999999999993,282.26685,13.518616,19.636377,5.581576300961457,25.256806835193334,74.96336
2020-02-01,43.5,1.9499999999999993,282.60938,12.578056,18.58385,5.233400997714178,27.527106125305416,78.42235
2020-02-01,43.5,2.7,282.7102,11.384923,17.088001,4.60710242125599,30.9214139421052,78.0659
2020-02-01,42.75,-9.3,286.06885,9.130727,15.1022415,5.281510287600425,31.214197603180178,80.991684
2020-02-01,42.75,-8.55,284.68945,8.589897,13.280388,5.091261424195756,28.31959481701681,82.04002
2020-02-01,42.75,-7.800000000000001,282.91992,10.114313,15.121944,5.300377893900834,27.615580662169485,81.91502
2020-02-01,42.75,-7.050000000000001,281.55322,15.948622,23.044048,7.942276984440042,26.105622610441078,79.7744
2020-02-01,42.75,-6.300000000000001,280.99316,18.66864,26.749607,9.222770138365155,26.580512326832352,78.09325
2020-02-01,42.75,-5.550000000000001,280.9751,15.520694,22.215023,7.558052810832756,28.45743487410097,77.73436
2020-02-01,42.75,-4.800000000000001,281.2422,13.399955,19.096514,5.823289812385948,29.23408638300137,77.97264
2020-02-01,42.75,-4.050000000000001,281.5625,12.085301,17.17591,5.056831924711635,29.22451922976223,77.40819
2020-02-01,42.75,-3.3000000000000007,282.0625,10.382528,14.74444,5.440752105958577,27.635778205781087,76.39061
2020-02-01,42.75,-2.5500000000000007,282.37354,10.644709,15.082708,6.67143892951521,24.128729259356504,77.08348
2020-02-01,42.75,-1.8000000000000007,281.99463,13.907048,19.638132,6.7779130727199455,22.976039959882055,78.56297
2020-02-01,42.75,-1.0500000000000007,281.13208,15.679113,22.130604,5.3519744036405505,25.447734478366264,79.179184
2020-02-01,42.75,-0.3000000000000007,280.14697,12.859158,18.171316,4.493704811308003,26.841942960525408,78.84569
2020-02-01,42.75,0.4499999999999993,279.5852,11.050758,15.650226,4.291724788758424,26.10004097999887,77.32225
2020-02-01,42.75,1.1999999999999993,279.20825,11.26331,15.973779,4.379977569132629,25.416314172116415,77.03026
2020-02-01,42.75,1.9499999999999993,279.71777,10.909648,15.680382,4.349377433359313,26.83412525702079,77.71776
2020-02-01,42.75,2.7,282.84644,10.255622,15.019676,4.068796546602144,29.456941651109478,73.44481
2020-02-01,42.0,-9.3,286.4734,7.856087,12.652148,5.206588951433833,30.443664065228923,78.03807
2020-02-01,42.0,-8.55,284.54956,7.6060615,11.533043,5.2017233884270375,27.04037409882115,80.139145
2020-02-01,42.0,-7.800000000000001,282.61597,9.174375,13.510995,5.245237326222769,25.909694995262363,82.01317
2020-02-01,42.0,-7.050000000000001,281.875,9.951457,14.512448,4.891737863757561,26.923448258565024,80.22508
2020-02-01,42.0,-6.300000000000001,281.7439,9.328676,13.645842,4.2707087516070015,29.280496225668116,77.76805
2020-02-01,42.0,-5.550000000000001,281.8579,9.079517,13.271442,4.186665333904765,29.75133059906763,75.957016
2020-02-01,42.0,-4.800000000000001,281.87207,9.05186,13.170325,4.502520046952717,29.275610692379175,74.84471
2020-02-01,42.0,-4.050000000000001,281.39624,8.633077,12.495153,4.0149928469271465,29.974029241965443,74.71678
2020-02-01,42.0,-3.3000000000000007,280.90137,8.659949,12.430118,3.4612275859142865,30.150574941360404,74.741684
2020-02-01,42.0,-2.5500000000000007,280.95898,9.649532,13.734119,4.1039307831528795,27.567746448541342,74.309555
2020-02-01,42.0,-1.8000000000000007,281.8711,10.597646,15.029567,5.074293268038549,23.766589687298353,73.07762
2020-02-01,42.0,-1.0500000000000007,282.32495,10.532983,14.984909,5.051117863521877,22.486933457318308,72.77977
2020-02-01,42.0,-0.3000000000000007,282.05347,11.114264,15.863651,4.533294655020957,23.229649957150873,73.80516
2020-02-01,42.0,0.4499999999999993,281.39307,10.864745,15.463246,4.651156761046402,23.87580124198551,73.39696
2020-02-01,42.0,1.1999999999999993,280.8081,10.472064,14.834431,5.715352150216139,22.97784775995401,74.02196
2020-02-01,42.0,1.9499999999999993,281.4082,10.402804,14.711826,7.44013631515428,21.2629667292728,76.48241
2020-02-01,42.0,2.7,284.39404,9.655675,13.780752,7.958262095639853,22.405368681072964,73.93065
2020-02-01,41.25,-9.3,286.96313,7.3107457,11.646261,6.882521247221146,29.283986065158967,75.78026
2020-02-01,41.25,-8.55,285.10205,7.1627326,10.774659,7.107792530324741,24.784112405399913,78.113754
2020-02-01,41.25,-7.800000000000001,283.34668,8.135217,11.97429,5.625631820547502,24.040510180515735,80.55565
2020-02-01,41.25,-7.050000000000001,282.64233,8.332811,12.245511,3.9856466775229884,25.903244509016957,78.23192
2020-02-01,41.25,-6.300000000000001,282.46143,8.406843,12.3777075,3.360660256032599,28.885171707464544,75.52196
2020-02-01,41.25,-5.550000000000001,282.03394,8.592352,12.573953,3.879788166161757,29.652302671966723,73.97801
2020-02-01,41.25,-4.800000000000001,281.62866,9.438143,13.643021,5.642491311748139,27.11530597135949,72.613266
2020-02-01,41.25,-4.050000000000001,281.0371,9.522119,13.647106,6.37397559673448,25.352558976990625,72.41795
2020-02-01,41.25,-3.3000000000000007,280.49805,9.207472,13.121319,5.605125743522608,25.54328643544382,73.31639
2020-02-01,41.25,-2.5500000000000007,280.63013,9.457711,13.405067,4.489059806070052,26.24567281067513,73.10106
2020-02-01,41.25,-1.8000000000000007,281.39038,9.531064,13.482922,3.8531399993263657,26.53569289877714,69.79735
