valid_time,model_level,latitude,longitude,no2,go3
2022-11-01 03:00:00,60.0,38.25,-3.5,8.431646e-09,3.4866236e-08
2022-11-01 03:00:00,60.0,38.25,-2.75,7.0902297e-09,3.805695e-08
2022-11-01 03:00:00,60.0,38.25,-2.0,8.111759e-09,3.6013525e-08
2022-11-01 03:00:00,60.0,38.25,-1.25,1.1817158e-08,3.3599914e-08
2022-11-01 03:00:00,60.0,38.25,-0.5,1.0980604e-08,4.302878e-08
2022-11-01 03:00:00,60.0,38.25,0.25,3.538603e-09,6.167127e-08
2022-11-01 03:00:00,60.0,38.25,1.0,1.9866e-09,6.715915e-08
2022-11-01 03:00:00,60.0,38.25,1.75,1.6223651e-09,6.945629e-08
2022-11-01 03:00:00,60.0,38.25,2.5,1.828522e-09,7.119648e-08
2022-11-01 03:00:00,60.0,38.25,3.25,2.4240883e-09,7.3388655e-08
2022-11-01 03:00:00,60.0,37.5,-9.5,9.73924e-09,5.3438125e-08
2022-11-01 03:00:00,60.0,37.5,-8.75,1.5394505e-08,4.101987e-08
2022-11-01 03:00:00,60.0,37.5,-8.0,1.1784903e-08,3.7896843e-08
2022-11-01 03:00:00,60.0,37.5,-7.25,7.7528215e-09,3.816704e-08
2022-11-01 03:00:00,60.0,37.5,-6.5,1.03617035e-08,3.1188424e-08
2022-11-01 03:00:00,60.0,37.5,-5.75,1.2146313e-08,2.5353224e-08
2022-11-01 03:00:00,60.0,37.5,-5.0,1.3255776e-08,2.2875192e-08
2022-11-01 03:00:00,60.0,37.5,-4.25,1.3361082e-08,2.4777524e-08
2022-11-01 03:00:00,60.0,37.5,-3.5,1.1027294e-08,3.0916954e-08
2022-11-01 03:00:00,60.0,37.5,-2.75,8.3521146e-09,3.60509e-08
2022-11-01 03:00:00,60.0,37.5,-2.0,7.765888e-09,3.9289493e-08
2022-11-01 03:00:00,60.0,37.5,-1.25,7.827354e-09,4.6503487e-08
2022-11-01 03:00:00,60.0,37.5,-0.5,5.7977347e-09,5.8102874e-08
2022-11-01 03:00:00,60.0,37.5,0.25,3.515077e-09,6.5593994e-08
2022-11-01 03:00:00,60.0,37.5,1.0,3.4655983e-09,6.873248e-08
2022-11-01 03:00:00,60.0,37.5,1.75,3.8908015e-09,6.989227e-08
2022-11-01 03:00:00,60.0,37.5,2.5,7.1321056e-09,6.934985e-08
2022-11-01 03:00:00,60.0,37.5,3.25,1.247975e-08,6.81287e-08
2022-11-01 03:00:00,60.0,36.75,-9.5,4.6107376e-09,6.0588484e-08
2022-11-01 03:00:00,60.0,36.75,-8.75,8.170468e-09,5.4540358e-08
2022-11-01 03:00:00,60.0,36.75,-8.0,7.694017e-09,5.3658233e-08
2022-11-01 03:00:00,60.0,36.75,-7.25,5.1835096e-09,5.366491e-08
2022-11-01 03:00:00,60.0,36.75,-6.5,1.0080638e-08,4.147186e-08
2022-11-01 03:00:00,60.0,36.75,-5.75,1.6637927e-08,2.807031e-08
2022-11-01 03:00:00,60.0,36.75,-5.0,1.599414e-08,2.8466243e-08
2022-11-01 03:00:00,60.0,36.75,-4.25,1.37621905e-08,3.5128433e-08
2022-11-01 03:00:00,60.0,36.75,-3.5,1.0382462e-08,4.3098073e-08
2022-11-01 03:00:00,60.0,36.75,-2.75,9.399828e-09,4.702321e-08
2022-11-01 03:00:00,60.0,36.75,-2.0,9.965892e-09,5.07472e-08
2022-11-01 03:00:00,60.0,36.75,-1.25,8.720154e-09,5.7316655e-08
2022-11-01 03:00:00,60.0,36.75,-0.5,8.1142995e-09,6.050044e-08
2022-11-01 03:00:00,60.0,36.75,0.25,9.4309e-09,5.911393e-08
2022-11-01 03:00:00,60.0,36.75,1.0,1.1420604e-08,5.5977768e-08
2022-11-01 03:00:00,60.0,36.75,1.75,1.5758431e-08,5.1477713e-08
2022-11-01 03:00:00,60.0,36.75,2.5,3.398233e-08,4.177326e-08
2022-11-01 03:00:00,60.0,36.75,3.25,5.8274e-08,3.2131435e-08
2022-11-01 03:00:00,60.0,36.0,-9.5,2.0900763e-09,6.4093136e-08
2022-11-01 03:00:00,60.0,36.0,-8.75,2.7596208e-09,6.2770425e-08
2022-11-01 03:00:00,60.0,36.0,-8.0,3.7667407e-09,6.155324e-08
2022-11-01 03:00:00,60.0,36.0,-7.25,5.662721e-09,5.8393287e-08
2022-11-01 03:00:00,60.0,36.0,-6.5,1.0249274e-08,4.8765095e-08
2022-11-01 03:00:00,60.0,36.0,-5.75,1.8637067e-08,3.3388066e-08
2022-11-01 03:00:00,60.0,36.0,-5.0,2.1356808e-08,2.7984111e-08
2022-11-01 03:00:00,60.0,36.0,-4.25,1.8228121e-08,3.3011013e-08
2022-11-01 03:00:00,60.0,36.0,-3.5,1.6535939e-08,3.685809e-08
2022-11-01 03:00:00,60.0,36.0,-2.75,1.4242748e-08,4.180592e-08
2022-11-01 03:00:00,60.0,36.0,-2.0,1.0662753e-08,5.0187268e-08
2022-11-01 03:00:00,60.0,36.0,-1.25,1.13536425e-08,5.3502237e-08
2022-11-01 03:00:00,60.0,36.0,-0.5,1.7065688e-08,4.7840587e-08
2022-11-01 03:00:00,60.0,36.0,0.25,1.9025098e-08,4.0597378e-08
2022-11-01 03:00:00,60.0,36.0,1.0,2.0103364e-08,3.2584357e-08
2022-11-01 03:00:00,60.0,36.0,1.75,2.5693293e-08,2.7279615e-08
2022-11-01 03:00:00,60.0,36.0,2.5,3.4832166e-08,2.3412841e-08
2022-11-01 03:00:00,60.0,36.0,3.25,3.997401e-08,2.1750363e-08
2022-11-01 06:00:00,60.0,43.5,-9.5,5.0971067e-09,5.997051e-08
2022-11-01 06:00:00,60.0,43.5,-8.75,7.4436173e-09,5.242532e-08
2022-11-01 06:00:00,60.0,43.5,-8.0,6.3305237e-09,5.041312e-08
2022-11-01 06:00:00,60.0,43.5,-7.25,9.201397e-09,4.6339167e-08
2022-11-01 06:00:00,60.0,43.5,-6.5,1.47372745e-08,4.0208775e-08
2022-11-01 06:00:00,60.0,43.5,-5.75,1.4479845e-08,3.91737e-08
2022-11-01 06:00:00,60.0,43.5,-5.0,1.05669535e-08,4.0774438e-08
2022-11-01 06:00:00,60.0,43.5,-4.25,8.507268e-09,4.164093e-08
2022-11-01 06:00:00,60.0,43.5,-3.5,9.602754e-09,4.002318e-08
2022-11-01 06:00:00,60.0,43.5,-2.75,1.0478203e-08,3.8287638e-08
2022-11-01 06:00:00,60.0,43.5,-2.0,9.524708e-09,3.79032e-08
2022-11-01 06:00:00,60.0,43.5,-1.25,8.4687315e-09,3.680909e-08
2022-11-01 06:00:00,60.0,43.5,-0.5,9.696773e-09,3.199076e-08
2022-11-01 06:00:00,60.0,43.5,0.25,1.0488357e-08,2.8781548e-08
2022-11-01 06:00:00,60.0,43.5,1.0,1.1011707e-08,2.6974716e-08
2022-11-01 06:00:00,60.0,43.5,1.75,1.0537285e-08,3.01185e-08
2022-11-01 06:00:00,60.0,43.5,2.5,1.0126609e-08,3.44753e-08
2022-11-01 06:00:00,60.0,43.5,3.25,8.332918e-09,4.0913264e-08
2022-11-01 06:00:00,60.0,42.75,-9.5,5.0257434e-09,5.801148e-08
2022-11-01 06:00:00,60.0,42.75,-8.75,7.3054345e-09,4.7716235e-08
2022-11-01 06:00:00,60.0,42.75,-8.0,8.584767e-09,3.8947903e-08
2022-11-01 06:00:00,60.0,42.75,-7.25,1.2656148e-08,3.262928e-08
2022-11-01 06:00:00,60.0,42.75,-6.5,1.6869045e-08,2.8703509e-08
2022-11-01 06:00:00,60.0,42.75,-5.75,1.528456e-08,3.0549828e-08
2022-11-01 06:00:00,60.0,42.75,-5.0,1.18329595e-08,3.2330966e-08
2022-11-01 06:00:00,60.0,42.75,-4.25,9.839699e-09,3.3949796e-08
2022-11-01 06:00:00,60.0,42.75,-3.5,9.693995e-09,3.3381482e-08
2022-11-01 06:00:00,60.0,42.75,-2.75,1.1930833e-08,2.805636e-08
2022-11-01 06:00:00,60.0,42.75,-2.0,1.32346365e-08,2.242656e-08
2022-11-01 06:00:00,60.0,42.75,-1.25,1.0588941e-08,2.484287e-08
2022-11-01 06:00:00,60.0,42.75,-0.5,7.721457e-09,2.9750273e-08
2022-11-01 06:00:00,60.0,42.75,0.25,7.5369435e-09,3.0106158e-08
2022-11-01 06:00:00,60.0,42.75,1.0,7.734361e-09,2.8895654e-08
2022-11-01 06:00:00,60.0,42.75,1.75,8.43805e-09,2.9095341e-08
2022-11-01 06:00:00,60.0,42.75,2.5,8.489003e-09,3.3936942e-08
2022-11-01 06:00:00,60.0,42.75,3.25,6.6137744e-09,4.4405205e-08
2022-11-01 06:00:00,60.0,42.0,-9.5,4.0081645e-09,6.000425e-08
2022-11-01 06:00:00,60.0,42.0,-8.75,5.9534635e-09,4.9215593e-08
2022-11-01 06:00:00,60.0,42.0,-8.0,9.565028e-09,3.3350105e-08
2022-11-01 06:00:00,60.0,42.0,-7.25,9.566943e-09,3.166823e-08
2022-11-01 06:00:00,60.0,42.0,-6.5,8.089032e-09,3.6030237e-08
2022-11-01 06:00:00,60.0,42.0,-5.75,7.682303e-09,3.8048476e-08
2022-11-01 06:00:00,60.0,42.0,-5.0,8.0913445e-09,3.8034756e-08
2022-11-01 06:00:00,60.0,42.0,-4.25,7.67929e-09,3.887172e-08
2022-11-01 06:00:00,60.0,42.0,-3.5,6.205692e-09,3.937435e-08
2022-11-01 06:00:00,60.0,42.0,-2.75,6.780134e-09,3.559699e-08
2022-11-01 06:00:00,60.0,42.0,-2.0,8.902266e-09,2.8300141e-08
2022-11-01 06:00:00,60.0,42.0,-1.25,9.313538e-09,2.4600828e-08
2022-11-01 06:00:00,60.0,42.0,-0.5,8.170407e-09,2.5722256e-08
2022-11-01 06:00:00,60.0,42.0,0.25,8.577036e-09,2.5594312e-08
2022-11-01 06:00:00,60.0,42.0,1.0,1.0688122e-08,2.3752838e-08
2022-11-01 06:00:00,60.0,42.0,1.75,1.30883215e-08,2.3242338e-08
2022-11-01 06:00:00,60.0,42.0,2.5,1.2804652e-08,3.0398844e-08
2022-11-01 06:00:00,60.0,42.0,3.25,8.638324e-09,4.4490385e-08
2022-11-01 06:00:00,60.0,41.25,-9.5,4.4806683e-09,6.0224444e-08
2022-11-01 06:00:00,60.0,41.25,-8.75,7.796508e-09,4.7672806e-08
2022-11-01 06:00:00,60.0,41.25,-8.0,1.0455601e-08,3.237335e-08
2022-11-01 06:00:00,60.0,41.25,-7.25,8.456471e-09,3.101693e-08
2022-11-01 06:00:00,60.0,41.25,-6.5,6.1841092e-09,3.7452303e-08
2022-11-01 06:00:00,60.0,41.25,-5.75,6.2254273e-09,4.1989182e-08
2022-11-01 06:00:00,60.0,41.25,-5.0,8.131142e-09,3.9892647e-08
2022-11-01 06:00:00,60.0,41.25,-4.25,1.0241404e-08,3.4541394e-08
2022-11-01 06:00:00,60.0,41.25,-3.5,9.621139e-09,3.2399207e-08
2022-11-01 06:00:00,60.0,41.25,-2.75,8.049739e-09,3.287387e-08
2022-11-01 06:00:00,60.0,41.25,-2.0,6.6106516e-09,3.393732e-08
2022-11-01 06:00:00,60.0,41.25,-1.25,6.225683e-09,3.364226e-08
2022-11-01 06:00:00,60.0,41.25,-0.5,8.712419e-09,2.8833353e-08
2022-11-01 06:00:00,60.0,41.25,0.25,1.252544e-08,2.3194906e-08
2022-11-01 06:00:00,60.0,41.25,1.0,1.108457e-08,2.9578837e-08
2022-11-01 06:00:00,60.0,41.25,1.75,1.0912881e-08,3.8176736e-08
2022-11-01 06:00:00,60.0,41.25,2.5,1.0289003e-08,4.3456097e-08
2022-11-01 06:00:00,60.0,41.25,3.25,6.0262906e-09,5.4039162e-08
2022-11-01 06:00:00,60.0,40.5,-9.5,4.8103743e-09,5.7842335e-08
2022-11-01 06:00:00,60.0,40.5,-8.75,8.5904865e-09,4.281629e-08
2022-11-01 06:00:00,60.0,40.5,-8.0,1.1014663e-08,2.7576517e-08
2022-11-01 06:00:00,60.0,40.5,-7.25,7.3533606e-09,3.0152705e-08
2022-11-01 06:00:00,60.0,40.5,-6.5,5.73786e-09,3.6676383e-08
2022-11-01 06:00:00,60.0,40.5,-5.75,6.7689463e-09,3.7696807e-08
2022-11-01 06:00:00,60.0,40.5,-5.0,9.160441e-09,3.318359e-08
2022-11-01 06:00:00,60.0,40.5,-4.25,1.3354931e-08,2.5701732e-08
2022-11-01 06:00:00,60.0,40.5,-3.5,1.4438566e-08,2.3435957e-08
2022-11-01 06:00:00,60.0,40.5,-2.75,1.05580575e-08,2.9266994e-08
2022-11-01 06:00:00,60.0,40.5,-2.0,5.897249e-09,3.6668496e-08
2022-11-01 06:00:00,60.0,40.5,-1.25,5.3063722e-09,3.77577e-08
2022-11-01 06:00:00,60.0,40.5,-0.5,8.220724e-09,3.259767e-08
2022-11-01 06:00:00,60.0,40.5,0.25,9.749289e-09,3.353928e-08
2022-11-01 06:00:00,60.0,40.5,1.0,5.2255658e-09,4.7884413e-08
2022-11-01 06:00:00,60.0,40.5,1.75,3.8242973e-09,5.5512608e-08
2022-11-01 06:00:00,60.0,40.5,2.5,3.2862992e-09,6.04376e-08
2022-11-01 06:00:00,60.0,40.5,3.25,2.462464e-09,6.4086166e-08
2022-11-01 06:00:00,60.0,39.75,-9.5,5.3799134e-09,5.4865957e-08
2022-11-01 06:00:00,60.0,39.75,-8.75,8.17715e-09,3.9591917e-08
2022-11-01 06:00:00,60.0,39.75,-8.0,8.030938e-09,2.9010108e-08
2022-11-01 06:00:00,60.0,39.75,-7.25,5.674657e-09,3.2119587e-08
2022-11-01 06:00:00,60.0,39.75,-6.5,5.6599596e-09,3.4631427e-08
2022-11-01 06:00:00,60.0,39.75,-5.75,6.4353998e-09,3.394132e-08
2022-11-01 06:00:00,60.0,39.75,-5.0,7.537107e-09,3.137778e-08
2022-11-01 06:00:00,60.0,39.75,-4.25,8.77985e-09,2.8237723e-08
2022-11-01 06:00:00,60.0,39.75,-3.5,8.427946e-09,2.8638356e-08
2022-11-01 06:00:00,60.0,39.75,-2.75,8.084118e-09,3.1643822e-08
2022-11-01 06:00:00,60.0,39.75,-2.0,9.972503e-09,3.2976168e-08
2022-11-01 06:00:00,60.0,39.75,-1.25,1.06194875e-08,3.3342516e-08
2022-11-01 06:00:00,60.0,39.75,-0.5,9.108103e-09,3.678526e-08
2022-11-01 06:00:00,60.0,39.75,0.25,7.755041e-09,4.541625e-08
2022-11-01 06:00:00,60.0,39.75,1.0,2.9504967e-09,5.7705876e-08
2022-11-01 06:00:00,60.0,39.75,1.75,2.0403377e-09,6.217513e-08
2022-11-01 06:00:00,60.0,39.75,2.5,2.1235778e-09,6.472501e-08
2022-11-01 06:00:00,60.0,39.75,3.25,2.232813e-09,6.6965335e-08
2022-11-01 06:00:00,60.0,39.0,-9.5,1.09049765e-08,4.7625413e-08
2022-11-01 06:00:00,60.0,39.0,-8.75,1.3244868e-08,3.398003e-08
2022-11-01 06:00:00,60.0,39.0,-8.0,7.218226e-09,3.0720443e-08
2022-11-01 06:00:00,60.0,39.0,-7.25,5.922935e-09,3.063129e-08
2022-11-01 06:00:00,60.0,39.0,-6.5,6.313293e-09,3.1457212e-08
2022-11-01 06:00:00,60.0,39.0,-5.75,6.3565224e-09,3.248425e-08
2022-11-01 06:00:00,60.0,39.0,-5.0,6.6889463e-09,3.2554787e-08
2022-11-01 06:00:00,60.0,39.0,-4.25,7.274707e-09,3.173725e-08
2022-11-01 06:00:00,60.0,39.0,-3.5,7.2024413e-09,3.3075167e-08
2022-11-01 06:00:00,60.0,39.0,-2.75,6.7564656e-09,3.5740356e-08
2022-11-01 06:00:00,60.0,39.0,-2.0,7.001823e-09,3.6251897e-08
2022-11-01 06:00:00,60.0,39.0,-1.25,8.069904e-09,3.4606266e-08
2022-11-01 06:00:00,60.0,39.0,-0.5,8.493114e-09,3.8516035e-08
2022-11-01 06:00:00,60.0,39.0,0.25,5.7333054e-09,5.252086e-08
2022-11-01 06:00:00,60.0,39.0,1.0,2.4814142e-09,6.198707e-08
2022-11-01 06:00:00,60.0,39.0,1.75,1.5845494e-09,6.526839e-08
2022-11-01 06:00:00,60.0,39.0,2.5,1.5324417e-09,6.719637e-08
2022-11-01 06:00:00,60.0,39.0,3.25,1.8002275e-09,6.929276e-08
2022-11-01 06:00:00,60.0,38.25,-9.5,7.920438e-09,5.1136546e-08
2022-11-01 06:00:00,60.0,38.25,-8.75,1.0227307e-08,3.7377376e-08
2022-11-01 06:00:00,60.0,38.25,-8.0,7.058155e-09,3.14962e-08
2022-11-01 06:00:00,60.0,38.25,-7.25,6.0516285e-09,3.168168e-08
2022-11-01 06:00:00,60.0,38.25,-6.5,6.5611125e-09,3.0047197e-08
2022-11-01 06:00:00,60.0,38.25,-5.75,7.49818e-09,2.8291138e-08
2022-11-01 06:00:00,60.0,38.25,-5.0,8.819214e-09,2.5770587e-08
2022-11-01 06:00:00,60.0,38.25,-4.25,8.941175e-09,2.509894e-08
2022-11-01 06:00:00,60.0,38.25,-3.5,7.773576e-09,2.904081e-08
2022-11-01 06:00:00,60.0,38.25,-2.75,6.444594e-09,3.2503486e-08
2022-11-01 06:00:00,60.0,38.25,-2.0,7.189694e-09,3.104912e-08
2022-11-01 06:00:00,60.0,38.25,-1.25,1.105127e-08,2.831237e-08
2022-11-01 06:00:00,60.0,38.25,-0.5,1.1354626e-08,3.684592e-08
2022-11-01 06:00:00,60.0,38.25,0.25,4.3502553e-09,5.7282513e-08
2022-11-01 06:00:00,60.0,38.25,1.0,2.2903244e-09,6.4697176e-08
2022-11-01 06:00:00,60.0,38.25,1.75,1.8102249e-09,6.7373406e-08
2022-11-01 06:00:00,60.0,38.25,2.5,1.9697382e-09,6.8977485e-08
2022-11-01 06:00:00,60.0,38.25,3.25,2.5817997e-09,7.042948e-08
2022-11-01 06:00:00,60.0,37.5,-9.5,9.314441e-09,5.2819196e-08
2022-11-01 06:00:00,60.0,37.5,-8.75,1.469602e-08,3.9069114e-08
2022-11-01 06:00:00,60.0,37.5,-8.0,1.1569231e-08,3.2955164e-08
2022-11-01 06:00:00,60.0,37.5,-7.25,7.576173e-09,3.2694345e-08
2022-11-01 06:00:00,60.0,37.5,-6.5,9.510071e-09,2.630671e-08
2022-11-01 06:00:00,60.0,37.5,-5.75,1.0713904e-08,1.9770019e-08
2022-11-01 06:00:00,60.0,37.5,-5.0,1.1696411e-08,1.6932075e-08
2022-11-01 06:00:00,60.0,37.5,-4.25,1.1856301e-08,1.9122863e-08
2022-11-01 06:00:00,60.0,37.5,-3.5,9.872775e-09,2.5524924e-08
2022-11-01 06:00:00,60.0,37.5,-2.75,7.6309625e-09,3.104246e-08
2022-11-01 06:00:00,60.0,37.5,-2.0,7.532641e-09,3.3416207e-08
2022-11-01 06:00:00,60.0,37.5,-1.25,8.378567e-09,3.8795783e-08
2022-11-01 06:00:00,60.0,37.5,-0.5,6.8099872e-09,5.13963e-08
2022-11-01 06:00:00,60.0,37.5,0.25,4.1719446e-09,6.122349e-08
2022-11-01 06:00:00,60.0,37.5,1.0,4.158693e-09,6.5094156e-08
2022-11-01 06:00:00,60.0,37.5,1.75,4.5446846e-09,6.6441984e-08
2022-11-01 06:00:00,60.0,37.5,2.5,7.304788e-09,6.604474e-08
2022-11-01 06:00:00,60.0,37.5,3.25,1.20274635e-08,6.4306064e-08
2022-11-01 06:00:00,60.0,36.75,-9.5,4.322885e-09,6.045009e-08
2022-11-01 06:00:00,60.0,36.75,-8.75,7.450755e-09,5.457288e-08
2022-11-01 06:00:00,60.0,36.75,-8.0,7.2197857e-09,5.2626184e-08
2022-11-01 06:00:00,60.0,36.75,-7.25,5.166484e-09,5.0987076e-08
2022-11-01 06:00:00,60.0,36.75,-6.5,9.593698e-09,3.818991e-08
2022-11-01 06:00:00,60.0,36.75,-5.75,1.488295e-08,2.5195986e-08
2022-11-01 06:00:00,60.0,36.75,-5.0,1.4687824e-08,2.4397083e-08
2022-11-01 06:00:00,60.0,36.75,-4.25,1.2820006e-08,3.0775006e-08
2022-11-01 06:00:00,60.0,36.75,-3.5,9.822667e-09,3.8794497e-08
2022-11-01 06:00:00,60.0,36.75,-2.75,9.231158e-09,4.24927e-08
2022-11-01 06:00:00,60.0,36.75,-2.0,1.0417423e-08,4.559054e-08
2022-11-01 06:00:00,60.0,36.75,-1.25,9.645287e-09,5.2328303e-08
2022-11-01 06:00:00,60.0,36.75,-0.5,8.906078e-09,5.6465524e-08
2022-11-01 06:00:00,60.0,36.75,0.25,1.0287202e-08,5.41896e-08
2022-11-01 06:00:00,60.0,36.75,1.0,1.2119873e-08,5.0417682e-08
2022-11-01 06:00:00,60.0,36.75,1.75,1.5600179e-08,4.635899e-08
2022-11-01 06:00:00,60.0,36.75,2.5,3.1016818e-08,3.8643506e-08
2022-11-01 06:00:00,60.0,36.75,3.25,5.4202292e-08,2.9307573e-08
2022-11-01 06:00:00,60.0,36.0,-9.5,2.1795614e-09,6.354243e-08
2022-11-01 06:00:00,60.0,36.0,-8.75,2.839748e-09,6.214854e-08
2022-11-01 06:00:00,60.0,36.0,-8.0,3.901331e-09,6.068325e-08
2022-11-01 06:00:00,60.0,36.0,-7.25,5.8353606e-09,5.683866e-08
2022-11-01 06:00:00,60.0,36.0,-6.5,1.00452695e-08,4.650075e-08
2022-11-01 06:00:00,60.0,36.0,-5.75,1.7858646e-08,3.089707e-08
2022-11-01 06:00:00,60.0,36.0,-5.0,2.0454202e-08,2.5929774e-08
2022-11-01 06:00:00,60.0,36.0,-4.25,1.715506e-08,3.1721136e-08
2022-11-01 06:00:00,60.0,36.0,-3.5,1.5225073e-08,3.53524e-08
2022-11-01 06:00:00,60.0,36.0,-2.75,1.3267886e-08,3.9424954e-08
2022-11-01 06:00:00,60.0,36.0,-2.0,1.0569259e-08,4.6599304e-08
2022-11-01 06:00:00,60.0,36.0,-1.25,1.2171153e-08,4.828685e-08
2022-11-01 06:00:00,60.0,36.0,-0.5,1.7688052e-08,4.1956994e-08
2022-11-01 06:00:00,60.0,36.0,0.25,1.85915e-08,3.4368483e-08
2022-11-01 06:00:00,60.0,36.0,1.0,1.8557728e-08,2.684157e-08
2022-11-01 06:00:00,60.0,36.0,1.75,2.2766393e-08,2.2640291e-08
2022-11-01 06:00:00,60.0,36.0,2.5,3.0068065e-08,1.9762526e-08
2022-11-01 06:00:00,60.0,36.0,3.25,3.3955654e-08,1.8832052e-08
2022-11-01 09:00:00,60.0,43.5,-9.5,4.3731054e-09,5.856037e-08
2022-11-01 09:00:00,60.0,43.5,-8.75,6.035644e-09,5.047476e-08
2022-11-01 09:00:00,60.0,43.5,-8.0,4.8131765e-09,4.9087607e-08
2022-11-01 09:00:00,60.0,43.5,-7.25,6.8042665e-09,4.6317925e-08
2022-11-01 09:00:00,60.0,43.5,-6.5,1.0830781e-08,4.2398305e-08
2022-11-01 09:00:00,60.0,43.5,-5.75,1.0421959e-08,4.2382066e-08
2022-11-01 09:00:00,60.0,43.5,-5.0,7.0300734e-09,4.475721e-08
2022-11-01 09:00:00,60.0,43.5,-4.25,5.592418e-09,4.5554597e-08
2022-11-01 09:00:00,60.0,43.5,-3.5,6.2992553e-09,4.4487095e-08
2022-11-01 09:00:00,60.0,43.5,-2.75,6.8741306e-09,4.2772808e-08
2022-11-01 09:00:00,60.0,43.5,-2.0,6.179053e-09,4.2243023e-08
2022-11-01 09:00:00,60.0,43.5,-1.25,5.1370668e-09,4.187135e-08
2022-11-01 09:00:00,60.0,43.5,-0.5,5.4685456e-09,3.867661e-08
2022-11-01 09:00:00,60.0,43.5,0.25,5.7491816e-09,3.5827075e-08
2022-11-01 09:00:00,60.0,43.5,1.0,5.997488e-09,3.4091915e-08
2022-11-01 09:00:00,60.0,43.5,1.75,5.97026e-09,3.6657134e-08
2022-11-01 09:00:00,60.0,43.5,2.5,6.1438916e-09,3.9743824e-08
2022-11-01 09:00:00,60.0,43.5,3.25,5.3781397e-09,4.439714e-08
2022-11-01 09:00:00,60.0,42.75,-9.5,4.33377e-09,5.602157e-08
2022-11-01 09:00:00,60.0,42.75,-8.75,5.687091e-09,4.545416e-08
2022-11-01 09:00:00,60.0,42.75,-8.0,5.6363367e-09,4.026235e-08
2022-11-01 09:00:00,60.0,42.75,-7.25,8.154493e-09,3.6146666e-08
2022-11-01 09:00:00,60.0,42.75,-6.5,1.1306439e-08,3.395285e-08
2022-11-01 09:00:00,60.0,42.75,-5.75,1.0172044e-08,3.6195235e-08
2022-11-01 09:00:00,60.0,42.75,-5.0,7.3455793e-09,3.84984e-08
2022-11-01 09:00:00,60.0,42.75,-4.25,6.0156564e-09,3.9786467e-08
2022-11-01 09:00:00,60.0,42.75,-3.5,5.8561787e-09,3.918714e-08
2022-11-01 09:00:00,60.0,42.75,-2.75,7.1124573e-09,3.4857976e-08
2022-11-01 09:00:00,60.0,42.75,-2.0,7.639669e-09,3.0584868e-08
2022-11-01 09:00:00,60.0,42.75,-1.25,5.8683503e-09,3.2939273e-08
2022-11-01 09:00:00,60.0,42.75,-0.5,4.130089e-09,3.7559442e-08
2022-11-01 09:00:00,60.0,42.75,0.25,3.7756953e-09,3.8336808e-08
2022-11-01 09:00:00,60.0,42.75,1.0,3.8036907e-09,3.7218886e-08
2022-11-01 09:00:00,60.0,42.75,1.75,4.316898e-09,3.728774e-08
2022-11-01 09:00:00,60.0,42.75,2.5,4.8538586e-09,4.0395417e-08
2022-11-01 09:00:00,60.0,42.75,3.25,4.3955692e-09,4.7256176e-08
2022-11-01 09:00:00,60.0,42.0,-9.5,3.5467158e-09,5.8726002e-08
2022-11-01 09:00:00,60.0,42.0,-8.75,4.3192605e-09,4.8885294e-08
2022-11-01 09:00:00,60.0,42.0,-8.0,5.5456537e-09,3.8412335e-08
2022-11-01 09:00:00,60.0,42.0,-7.25,5.49636e-09,3.6713292e-08
2022-11-01 09:00:00,60.0,42.0,-6.5,4.8700874e-09,3.9190287e-08
2022-11-01 09:00:00,60.0,42.0,-5.75,4.860957e-09,4.0846718e-08
2022-11-01 09:00:00,60.0,42.0,-5.0,5.2430584e-09,4.1073278e-08
2022-11-01 09:00:00,60.0,42.0,-4.25,4.810718e-09,4.2719925e-08
2022-11-01 09:00:00,60.0,42.0,-3.5,3.5548906e-09,4.4257497e-08
2022-11-01 09:00:00,60.0,42.0,-2.75,3.74252e-09,4.140021e-08
2022-11-01 09:00:00,60.0,42.0,-2.0,4.893699e-09,3.4840077e-08
2022-11-01 09:00:00,60.0,42.0,-1.25,5.2351465e-09,3.0541383e-08
2022-11-01 09:00:00,60.0,42.0,-0.5,4.5309525e-09,3.1804223e-08
2022-11-01 09:00:00,60.0,42.0,0.25,4.2299346e-09,3.401402e-08
2022-11-01 09:00:00,60.0,42.0,1.0,4.8385784e-09,3.4931006e-08
2022-11-01 09:00:00,60.0,42.0,1.75,6.3314607e-09,3.459275e-08
2022-11-01 09:00:00,60.0,42.0,2.5,7.3047444e-09,3.8055198e-08
2022-11-01 09:00:00,60.0,42.0,3.25,5.7791842e-09,4.715907e-08
2022-11-01 09:00:00,60.0,41.25,-9.5,3.92249e-09,5.9775715e-08
2022-11-01 09:00:00,60.0,41.25,-8.75,5.7957648e-09,4.846508e-08
2022-11-01 09:00:00,60.0,41.25,-8.0,6.353651e-09,3.8133724e-08
2022-11-01 09:00:00,60.0,41.25,-7.25,4.8477835e-09,3.666127e-08
2022-11-01 09:00:00,60.0,41.25,-6.5,3.6109773e-09,4.0662037e-08
2022-11-01 09:00:00,60.0,41.25,-5.75,3.7542724e-09,4.422663e-08
2022-11-01 09:00:00,60.0,41.25,-5.0,4.979756e-09,4.339083e-08
2022-11-01 09:00:00,60.0,41.25,-4.25,6.340744e-09,3.994847e-08
2022-11-01 09:00:00,60.0,41.25,-3.5,5.348478e-09,3.9876387e-08
